difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,maxpool_timescale_train,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart,difficulty_mode
expertplus,20480,32,2,64,2880,0.8539682539682540,0.7698019801980200,0.7903430749682340,0.858513880879809,0.7693482309124770,0.7935474078766760,expert
all_diff,20480,32,2,64,2880,0.8529605263157890,0.7951977401129940,0.7883805374001450,0.8678400466261330,0.804269099101191,0.7990823071689620,all_diff
easy,20480,32,2,64,64,0.9072,0.8695035460992910,0.8672566371681420,0.9126800678370250,0.8702093319621740,0.8656794466991290,beginner
hard,20480,32,2,64,64,0.863169897377423,0.7752596789423980,0.7842157842157840,0.870278313284158,0.7772614550237960,0.7820296397153190,intermediate
expert,20480,32,2,64,64,0.8568807339449540,0.8097667638483970,0.7813323296951450,0.8619501866236270,0.8090964889676390,0.778777846029707,advanced
expertplus,20480,32,2,64,64,0.8571428571428570,0.7995049504950500,0.7948717948717950,0.8730176114956630,0.8005834885164490,0.7978010994502750,expert
all_diff,20480,32,2,64,64,0.8663883089770350,0.8048022598870060,0.7958549222797930,0.8798731582882810,0.8121282932335650,0.8036675098757740,all_diff
easy,20480,32,2,64,1024,0.9219015280135820,0.8666666666666670,0.8607594936708860,0.9247046876016330,0.8670196853578330,0.8585584120679050,beginner
hard,20480,32,2,64,1024,0.8735362997658080,0.7932011331444760,0.7817154596815610,0.881453297147145,0.7947780369258080,0.7790482321872870,intermediate
expert,20480,32,2,64,1024,0.8321616871704750,0.8126822157434400,0.7699364855328160,0.8394018009916090,0.8109596122022360,0.7716902612258380,advanced
expertplus,20480,32,2,64,1024,0.8375796178343950,0.7920792079207920,0.7960199004975130,0.8591575091575090,0.7927746741154560,0.7975603474808890,expert
all_diff,20480,32,2,64,1024,0.8534883720930230,0.8101694915254240,0.7888996272262880,0.8730429073303480,0.8174951927052240,0.7979931184165890,all_diff
easy,20480,32,2,64,64,0.912396694214876,0.8666666666666670,0.8632040965618140,0.9192834714321940,0.8669068195824580,0.8615014091598700,beginner
hard,20480,32,2,64,64,0.8886075949367090,0.7743153918791310,0.7807061163600200,0.8968067828254830,0.7747692613726120,0.78136935713374,intermediate
expert,20480,32,2,64,64,0.8478057889822600,0.7922740524781340,0.7737827715355810,0.8578651216066080,0.7903992741630290,0.7726348800202170,advanced
expertplus,20480,32,2,64,64,0.864516129032258,0.7673267326732670,0.7902813299232740,0.8778883753999290,0.7705524518932340,0.7917135207496650,expert
all_diff,20480,32,2,64,64,0.8711191335740070,0.7968926553672320,0.7909142212189620,0.8892351138044290,0.8067111648617430,0.8005504015619910,all_diff
easy,20480,32,2,64,64,0.9233333333333330,0.8680851063829790,0.8565430370888730,0.9260917238371260,0.8682082936637750,0.8555327063883440,beginner
hard,20480,32,2,64,64,0.901002506265664,0.7780925401322000,0.7861728395061730,0.9041341338810060,0.779287522273556,0.7865590203531420,intermediate
expert,20480,32,2,64,64,0.8267942583732060,0.8032069970845480,0.7850959729017690,0.8325179422230030,0.8039824777915980,0.7870119944105470,advanced
expertplus,20480,32,2,64,64,0.8495575221238940,0.7945544554455450,0.8045397225725100,0.8656941649899400,0.7962011173184360,0.804163812822269,expert
all_diff,20480,32,2,64,64,0.8668506381510870,0.8016949152542370,0.7967842786958460,0.8850151828006060,0.8110224789045790,0.8046110210023800,all_diff
easy,20480,32,2,64,1856,0.8932926829268290,0.8765957446808510,0.868995633187773,0.899112447356943,0.8776298342506170,0.8668160045923330,beginner
hard,20480,32,2,64,1856,0.8789346246973370,0.7969782813975450,0.7936507936507940,0.8875711476740880,0.7968287879749880,0.7922248799461640,intermediate
expert,20480,32,2,64,1856,0.8563636363636360,0.8352769679300290,0.7818867924528300,0.8619281288329890,0.833742853282202,0.7811915050701810,advanced
expertplus,20480,32,2,64,1856,0.8533724340175950,0.801980198019802,0.7984886649874060,0.859406081273089,0.8033767846058350,0.8020205932668410,expert
all_diff,20480,32,2,64,1856,0.8689034936008300,0.8268361581920900,0.798492840994725,0.8814040437870740,0.8333295656896100,0.8080889270722350,all_diff
easy,20480,32,2,64,2432,0.8873873873873870,0.8907801418439720,0.8643356643356640,0.890362521949928,0.8911526253095300,0.8633463895434180,beginner
hard,20480,32,2,64,2432,0.8833333333333330,0.7913125590179420,0.7936507936507940,0.8888600206419650,0.7922679391892370,0.794315572742306,intermediate
expert,20480,32,2,64,2432,0.8638297872340430,0.8345481049562680,0.7796992481203010,0.8644955540166980,0.8321747443642020,0.7805507940417460,advanced
expertplus,20480,32,2,64,2432,0.8435754189944140,0.7920792079207920,0.7926509186351710,0.8612781954887220,0.7950589695841090,0.7969350442124860,expert
all_diff,20480,32,2,64,2432,0.8677227722772280,0.8274011299435030,0.7997099347353160,0.8779626862427840,0.8353941733741160,0.8096113361101240,all_diff
easy,20480,32,2,64,3968,0.9201277955271560,0.8822695035460990,0.8637015781922530,0.9237164070366530,0.8838941358870720,0.8623989311041980,beginner
hard,20480,32,2,64,3968,0.9504310344827590,0.785646836638338,0.7914385266301640,0.9442110003227330,0.7861093531997310,0.7920420582881590,intermediate
expert,20480,32,2,64,3968,0.9201277955271560,0.826530612244898,0.7770700636942680,0.9173430120395000,0.8253709482249320,0.7777711303326890,advanced
expertplus,20480,32,2,64,3968,0.8641304347826090,0.7970297029702970,0.7980173482032220,0.8804056639877540,0.7989323401613910,0.8000746965452850,expert
all_diff,20480,32,2,64,3968,0.9224952741020790,0.8189265536723160,0.7980005880623350,0.9254223600613870,0.8278530839752490,0.8081867268818360,all_diff
easy,20480,32,2,64,128,0.9243986254295530,0.8524822695035460,0.859840232389252,0.9284607554595550,0.8540209131474570,0.8585710728563970,beginner
hard,20480,32,2,64,128,0.9015384615384620,0.7658168083097260,0.7865055387714000,0.9047329856495860,0.7660796358883240,0.7854747055857480,intermediate
expert,20480,32,2,64,128,0.8701442841287460,0.7908163265306120,0.7788753799392100,0.8702881036544690,0.7899696038198290,0.7759310286628590,advanced
expertplus,20480,32,2,64,128,0.8566433566433570,0.7821782178217820,0.7979669631512070,0.883390022675737,0.7855990068280570,0.7996092422697930,expert
all_diff,20480,32,2,64,128,0.885891198584697,0.7929378531073450,0.7951125018626140,0.8941672593646940,0.8011636825439150,0.8024333627128150,all_diff
easy,20480,32,2,64,1088,0.9215686274509800,0.8780141843971630,0.8599105812220570,0.924997830934619,0.8784367960838670,0.8580383266329050,beginner
hard,20480,32,2,64,1088,0.90125,0.7790368271954670,0.7825641025641030,0.9065364656484720,0.7794690932648230,0.7823526303200030,intermediate
expert,20480,32,2,64,1088,0.8650051921079960,0.8163265306122450,0.7837648705388380,0.8665706828571060,0.8143440409760390,0.7850393192840730,advanced
expertplus,20480,32,2,64,1088,0.8543689320388350,0.7846534653465350,0.7953667953667950,0.8736632270168860,0.7855369335816260,0.797372864185858,expert
all_diff,20480,32,2,64,1088,0.8825194621372970,0.8070621468926550,0.7946043665693230,0.8960969910463610,0.8119699278302400,0.8032023292646350,all_diff
easy,20480,32,2,64,1536,0.9215017064846420,0.8851063829787230,0.8581610833927300,0.924183103000798,0.8857608645838580,0.857495321039569,beginner
hard,20480,32,2,64,1536,0.953416149068323,0.789423984891407,0.7754716981132080,0.9543404012501720,0.7888154919874200,0.7756604638582030,intermediate
expert,20480,32,2,64,1536,0.9263420724094880,0.8221574344023320,0.7828900071890730,0.9267767673052130,0.8215839866218010,0.7817470219408260,advanced
expertplus,20480,32,2,64,1536,0.8672199170124480,0.806930693069307,0.7990196078431370,0.8799040976460330,0.8089633767846060,0.8006494809625450,expert
all_diff,20480,32,2,64,1536,0.924502712477396,0.8169491525423730,0.7939755612389880,0.9296019527780280,0.8243418551706270,0.8020525368724230,all_diff
easy,20480,32,2,64,384,0.9181669394435350,0.8680851063829790,0.8667152221412970,0.9200291430030910,0.8689984578095360,0.8647967391675750,beginner
hard,20480,32,2,64,384,0.9048207663782450,0.7743153918791310,0.7907444668008050,0.9090122725494080,0.7749461520953600,0.7904646622780190,intermediate
expert,20480,32,2,64,384,0.842203548085901,0.8046647230320700,0.7785765636232930,0.8514258849133340,0.8042690202324140,0.7803650691673370,advanced
expertplus,20480,32,2,64,384,0.8688524590163930,0.7772277227722770,0.784019975031211,0.8788515406162470,0.7788702669149600,0.7864825875683340,expert
all_diff,20480,32,2,64,384,0.8745247148288970,0.7988700564971750,0.7967090501121920,0.890825195486755,0.8066769562503020,0.8061140115861850,all_diff
easy,20480,32,2,64,64,0.936,0.8695035460992910,0.8645447816432270,0.9374255007546410,0.870227769829504,0.8620912310932820,beginner
hard,20480,32,2,64,64,0.9463327370304110,0.789423984891407,0.7848605577689240,0.9455982926907000,0.7909952308898180,0.7857202453470770,intermediate
expert,20480,32,2,64,64,0.9121447028423770,0.8170553935860060,0.7845871559633030,0.9135590131624160,0.816051124085846,0.7855388572661880,advanced
expertplus,20480,32,2,64,64,0.8738738738738740,0.8094059405940600,0.7975,0.8871457051226490,0.8089013035381750,0.7997474747474750,expert
all_diff,20480,32,2,64,64,0.922279792746114,0.8081920903954800,0.7985369422092170,0.9293787336350900,0.8155870105837420,0.8084242000492780,all_diff
easy,20480,32,2,64,192,0.9272419627749580,0.8836879432624110,0.8604972375690610,0.9295650459776040,0.8847094884522690,0.8593720675963930,beginner
hard,20480,32,2,64,192,0.8953341740226990,0.7960339943342780,0.7800201816347120,0.9011462516019000,0.7967805372346550,0.7778544671928800,intermediate
expert,20480,32,2,64,192,0.8714703018500490,0.8221574344023320,0.7824441922058270,0.8785616833386240,0.8221902349913520,0.7819487554162500,advanced
expertplus,20480,32,2,64,192,0.8461538461538460,0.7995049504950500,0.7945879458794590,0.8594122023809520,0.8028677839851020,0.7952824090448950,expert
all_diff,20480,32,2,64,192,0.8835842820418660,0.8192090395480230,0.7960731816153500,0.8968240936008110,0.8249718361576520,0.8036071110363230,all_diff
easy,20480,32,2,64,1344,0.934984520123839,0.8709219858156030,0.8647887323943660,0.9365958644922060,0.8715364579973650,0.8628311037375830,beginner
hard,20480,32,2,64,1344,0.9407265774378580,0.7752596789423980,0.7820773930753560,0.9350907950707240,0.7751163976267640,0.781240522081521,intermediate
expert,20480,32,2,64,1344,0.9048239895697520,0.8046647230320700,0.7726746429949830,0.9063332864775590,0.8036975806850150,0.7724536411814080,advanced
expertplus,20480,32,2,64,1344,0.8540372670807450,0.7920792079207920,0.7950310559006210,0.8712522045855380,0.7939168218497830,0.7967874649859940,expert
all_diff,20480,32,2,64,1344,0.9123184507799890,0.8014124293785310,0.7921863260706240,0.9225844959242490,0.8095752703627070,0.8009746577284070,all_diff
easy,20480,32,2,64,64,0.9117647058823530,0.8765957446808510,0.8641425389755010,0.913834866816334,0.8780891924675680,0.8623834327763830,beginner
hard,20480,32,2,64,64,0.8846153846153850,0.7818696883852690,0.7918622848200310,0.8910821423339580,0.7821854336629810,0.7889284338212320,intermediate
expert,20480,32,2,64,64,0.8515901060070670,0.8250728862973760,0.7743772241992880,0.8596245971775950,0.8231043873303180,0.7743499714292890,advanced
expertplus,20480,32,2,64,64,0.8686868686868690,0.8292079207920790,0.8004778972520910,0.8808559437829400,0.8323898199875850,0.8023577928752290,expert
all_diff,20480,32,2,64,64,0.8750426766814610,0.8192090395480230,0.7923944968310400,0.8866542080855850,0.8259535208499100,0.8013525351566350,all_diff
easy,20480,32,2,64,4480,0.8810240963855420,0.8794326241134750,0.8652886671418390,0.8853133568172940,0.8802889068682860,0.8638789346079800,beginner
hard,20480,32,2,64,4480,0.8315789473684210,0.785646836638338,0.7864609258337480,0.8446858072479310,0.7855941628544420,0.7868312533303480,intermediate
expert,20480,32,2,64,4480,0.8056569343065690,0.8097667638483970,0.7752808988764050,0.80764947526517,0.8082949182387350,0.776092394743336,advanced
expertplus,20480,32,2,64,4480,0.8337950138504160,0.7648514851485150,0.7892030848329050,0.8525156757573470,0.7671880819366850,0.7908372444300590,expert
all_diff,20480,32,2,64,4480,0.8221284293035880,0.809322033898305,0.795391570657722,0.8410382300157550,0.818251323842153,0.8054461947532970,all_diff
easy,20480,32,2,64,1152,0.9271523178807950,0.900709219858156,0.8596491228070180,0.941504704445881,0.901822163352873,0.858793166096312,beginner
hard,20480,32,2,64,1152,0.9540636042402830,0.7847025495750710,0.7842344618494190,0.9550257076514820,0.7856013605940350,0.7844358000350220,intermediate
expert,20480,32,2,64,1152,0.9209486166007900,0.8126822157434400,0.7785185185185190,0.9223342931293780,0.8112841679843900,0.7798938974640820,advanced
expertplus,20480,32,2,64,1152,0.8971428571428570,0.7747524752475250,0.7884130982367760,0.908465387823186,0.7755058969584110,0.7896396396396400,expert
all_diff,20480,32,2,64,1152,0.9262672811059910,0.8175141242937850,0.7964705882352940,0.9376743071223060,0.8293152722884320,0.8060422921022050,all_diff
easy,20480,32,2,64,3264,0.9140811455847260,0.8695035460992910,0.8672438672438670,0.9187704603085250,0.87027164273082,0.8657483345887380,beginner
hard,20480,32,2,64,3264,0.9228187919463090,0.7799811142587350,0.7915194346289750,0.922088903841123,0.7802316336456700,0.7905594885010430,intermediate
expert,20480,32,2,64,3264,0.8876404494382020,0.7944606413994170,0.7799113737075330,0.888110296257361,0.7920176702342790,0.7782602143382660,advanced
expertplus,20480,32,2,64,3264,0.8634361233480180,0.7821782178217820,0.7989886219974720,0.8831632653061220,0.7827436374922410,0.7999390631280060,expert
all_diff,20480,32,2,64,3264,0.9006363191385220,0.7954802259887010,0.7970972423802610,0.908000722958823,0.8049583841878840,0.8067238300360400,all_diff
easy,20480,32,2,64,6912,0.9208400646203550,0.8780141843971630,0.8669039145907470,0.9253701008843160,0.8787214624283990,0.8650829739874830,beginner
hard,20480,32,2,64,6912,0.875,0.7780925401322000,0.778185631882538,0.8861248684223160,0.7787694072640350,0.7769082599963930,intermediate
expert,20480,32,2,64,6912,0.843103448275862,0.8083090379008750,0.7753891771682730,0.8525897825285980,0.8059936304609130,0.773701158651501,advanced
expertplus,20480,32,2,64,6912,0.8394366197183100,0.7747524752475250,0.7864321608040200,0.8571251343974860,0.7755058969584110,0.7887588814079320,expert
all_diff,20480,32,2,64,6912,0.8676371022342590,0.8031073446327680,0.7932303164091240,0.886096805848352,0.8116393742237930,0.8006725539806090,all_diff
easy,20480,32,2,64,448,0.9382716049382720,0.8780141843971630,0.8593421973407980,0.9394014483183260,0.8793705906586870,0.8578972128331300,beginner
hard,20480,32,2,64,448,0.9201954397394140,0.7828139754485360,0.7776628748707340,0.9182120481836910,0.7843928131436470,0.7786575107642000,intermediate
expert,20480,32,2,64,448,0.8745562130177510,0.8017492711370260,0.7810271041369470,0.8732682006649850,0.7997939738110610,0.7828858026324980,advanced
expertplus,20480,32,2,64,448,0.8838028169014090,0.7871287128712870,0.795,0.8931686046511630,0.7889013035381750,0.7971937562978880,expert
all_diff,20480,32,2,64,448,0.8956848030018760,0.8031073446327680,0.7960157126823790,0.9074572876211340,0.814842960531277,0.8053589809218850,all_diff
easy,20480,32,2,64,448,0.9098101265822780,0.8765957446808510,0.8601346297681380,0.9117522914168850,0.8777575331107230,0.8592046186692900,beginner
hard,20480,32,2,64,448,0.8879618593563770,0.7865911237016050,0.7850368809272920,0.8970954286150840,0.7862062964262780,0.7847521722037390,intermediate
expert,20480,32,2,64,448,0.8273260687342830,0.815597667638484,0.7762747138397500,0.8439103272482890,0.8151051013857630,0.777337139052253,advanced
expertplus,20480,32,2,64,448,0.8637770897832820,0.7995049504950500,0.8064918851435710,0.8691147669408540,0.8022967101179390,0.8076995718962480,expert
all_diff,20480,32,2,64,448,0.8657515902243050,0.8062146892655370,0.7924007966906700,0.8833065627088840,0.8113793495552820,0.8021658817392010,all_diff
easy,20480,32,2,64,3392,0.9059561128526640,0.8822695035460990,0.8612303290414880,0.9077563307334030,0.8832882165586150,0.8596135393628440,beginner
hard,20480,32,2,64,3392,0.8653624856156500,0.7979225684608120,0.7815856777493610,0.8749033585456550,0.7975982088899980,0.7798267620595530,intermediate
expert,20480,32,2,64,3392,0.8175061932287370,0.8199708454810500,0.7812971342383110,0.8261849799262710,0.8189061985242150,0.7791072509061520,advanced
expertplus,20480,32,2,64,3392,0.8641975308641980,0.8044554455445550,0.8034610630407910,0.8795049144521300,0.8078833022967100,0.8055998221102180,expert
all_diff,20480,32,2,64,3392,0.8544199802826160,0.8197740112994350,0.7922535211267610,0.8701448659717990,0.828052355074812,0.8004863951740130,all_diff
easy,20480,32,2,64,64,0.908653846153846,0.8638297872340430,0.8623988226637230,0.911985059361119,0.8641176882600590,0.8610462497660850,beginner
hard,20480,32,2,64,64,0.8929016189290160,0.7762039660056660,0.7846309403437820,0.8976910283914020,0.7772876844822430,0.7850104763173720,intermediate
expert,20480,32,2,64,64,0.8628571428571430,0.8177842565597670,0.7805796010538200,0.8714111670788080,0.8173979191878090,0.779945342014772,advanced
expertplus,20480,32,2,64,64,0.8545454545454550,0.7673267326732670,0.7879581151832460,0.8763157894736840,0.7671260086902550,0.7902759234534940,expert
all_diff,20480,32,2,64,64,0.8763676148796500,0.8084745762711870,0.7948908361800090,0.8898724721520860,0.8160754390323180,0.8049376736320530,all_diff
easy,20480,32,2,64,64,0.8885496183206110,0.8765957446808510,0.8558823529411760,0.8918323277757510,0.8779500033672250,0.8543015428098380,beginner
hard,20480,32,2,64,64,0.8477043673012320,0.7988668555240790,0.7860304968027550,0.858840298355917,0.7993983600685010,0.7867327704822310,intermediate
expert,20480,32,2,64,64,0.8254364089775560,0.8243440233236150,0.7842704887908860,0.8295519278566300,0.8237397909291290,0.7846579302337100,advanced
expertplus,20480,32,2,64,64,0.8456591639871380,0.8044554455445550,0.7985257985257990,0.8648173832639850,0.8090254500310370,0.8009358549424840,expert
all_diff,20480,32,2,64,64,0.8403497409326430,0.8214689265536720,0.7976173180299290,0.8510890481325010,0.8299520904488250,0.8062221079539370,all_diff
easy,20480,32,2,64,4224,0.9155251141552510,0.8851063829787230,0.8662232076866220,0.9176259962832830,0.8860758989621360,0.8636285170535830,beginner
hard,20480,32,2,64,4224,0.9267461669505960,0.7837582625118040,0.7882769075290550,0.9243194021120500,0.7840845698152060,0.7885293373959420,intermediate
expert,20480,32,2,64,4224,0.8917910447761190,0.8279883381924200,0.7779022023142960,0.8930846145587600,0.8261715867204150,0.7792353384798630,advanced
expertplus,20480,32,2,64,4224,0.8553191489361700,0.7772277227722770,0.7938931297709920,0.8736147963165290,0.7795654872749840,0.7956923517132400,expert
all_diff,20480,32,2,64,4224,0.9026162790697680,0.8203389830508470,0.7989378964449030,0.9092978038179370,0.8287117747918390,0.8086777278485080,all_diff
easy,20480,32,2,64,960,0.9132492113564670,0.8822695035460990,0.8650568181818180,0.9150807579699290,0.8836050117220410,0.8642927965012280,beginner
hard,20480,32,2,64,960,0.881159420289855,0.789423984891407,0.7810894141829390,0.8817986445054530,0.7900331940172090,0.7790812151462540,intermediate
expert,20480,32,2,64,960,0.8336713995943210,0.8374635568513120,0.7755563938136550,0.834683246624358,0.8365315214554170,0.7746397046830500,advanced
expertplus,20480,32,2,64,960,0.8584905660377360,0.8292079207920790,0.788339670468948,0.8850372111241680,0.8329608938547490,0.7911830210926240,expert
all_diff,20480,32,2,64,960,0.8590163934426230,0.8248587570621470,0.7930099427538420,0.8726104296199770,0.8275383081540240,0.8027172081940040,all_diff
easy,20480,32,2,64,128,0.9093333333333330,0.8851063829787230,0.8656499636891790,0.9115762793180930,0.8854993682946020,0.8641236173849750,beginner
hard,20480,32,2,64,128,0.941398865784499,0.7884796978281400,0.7787341772151900,0.934842608984505,0.7884975200413240,0.7793406824251030,intermediate
expert,20480,32,2,64,128,0.8891786179921770,0.857871720116618,0.7843866171003720,0.8867806367861810,0.8572906807627670,0.7856935613168370,advanced
expertplus,20480,32,2,64,128,0.8899521531100480,0.7995049504950500,0.7865459249676590,0.9018398903895090,0.7977281191806330,0.7887660387660390,expert
all_diff,20480,32,2,64,128,0.9079787234042550,0.8344632768361580,0.7994126284875180,0.910489844739588,0.8388566976829310,0.8084007038077,all_diff
easy,20480,32,2,64,3520,0.9688581314878890,0.8822695035460990,0.8614958448753460,0.9702797640341010,0.8830416990889570,0.8603620645715130,beginner
hard,20480,32,2,64,3520,0.982532751091703,0.7969782813975450,0.7858892699657030,0.9810190058479530,0.7974375568470670,0.7863052848235900,intermediate
expert,20480,32,2,64,3520,0.9541595925297110,0.8228862973760930,0.7846435100548450,0.9501902783775670,0.8209268492235430,0.785811747355979,advanced
expertplus,20480,32,2,64,3520,0.8837209302325580,0.7797029702970300,0.797940797940798,0.8936651583710410,0.7805214152700190,0.800780724188989,expert
all_diff,20480,32,2,64,3520,0.9566074950690340,0.8177966101694920,0.7962693092392890,0.9625693999793220,0.8252781843455550,0.8049262894015810,all_diff
easy,20480,32,2,64,4288,0.912,0.8879432624113480,0.865826538176427,0.9151304014177150,0.8888293137563900,0.8635760226673420,beginner
hard,20480,32,2,64,4288,0.8586206896551730,0.7828139754485360,0.7843336724313330,0.8647121175409400,0.7835456288108370,0.7829227363298830,intermediate
expert,20480,32,2,64,4288,0.8240270727580370,0.8170553935860060,0.7759938837920490,0.8270560091072320,0.8171556525628950,0.7749751288481310,advanced
expertplus,20480,32,2,64,4288,0.8495575221238940,0.7920792079207920,0.7984981226533170,0.8606312292358800,0.7939168218497830,0.8018135539293670,expert
all_diff,20480,32,2,64,4288,0.8473869830073740,0.8129943502824860,0.7942800509698430,0.863952334186195,0.8206634323008590,0.8039443415286350,all_diff
easy,20480,32,2,64,192,0.9309734513274340,0.8553191489361700,0.8569321533923300,0.9333510482352350,0.8567135034605650,0.854890841638068,beginner
hard,20480,32,2,64,192,0.9074550128534700,0.7780925401322000,0.7819394561313490,0.9120420648902170,0.778654215019325,0.7820996413450040,intermediate
expert,20480,32,2,64,192,0.8522212148685400,0.8104956268221580,0.7776223776223780,0.8577367731172670,0.8097182569528930,0.7796601093926710,advanced
expertplus,20480,32,2,64,192,0.8595890410958900,0.7896039603960400,0.7858942065491180,0.8731388178673490,0.7911235257603970,0.7876651982378860,expert
all_diff,20480,32,2,64,192,0.8849525200876550,0.7988700564971750,0.79159839118129,0.8992992655675590,0.8056407886691330,0.8005490507477960,all_diff
easy,20480,32,2,64,192,0.930116472545757,0.8879432624113480,0.8698181818181820,0.9331835991490120,0.8892158109562730,0.8679158223124410,beginner
hard,20480,32,2,64,192,0.9136125654450260,0.7922568460812090,0.7855349070818690,0.9153468974903010,0.7935732713101210,0.7842794674285620,intermediate
expert,20480,32,2,64,192,0.8725985844287160,0.8381924198250730,0.7775453277545330,0.8791333531875970,0.8374753436812040,0.7789165436724200,advanced
expertplus,20480,32,2,64,192,0.875,0.7896039603960400,0.7890137328339580,0.8896135265700480,0.7911235257603970,0.7900584277620400,expert
all_diff,20480,32,2,64,192,0.8938589840788480,0.8265536723163840,0.7952990181493600,0.9029103889857430,0.8356312054239560,0.8039464285641310,all_diff
easy,20480,32,2,64,2496,0.9321148825065270,0.8907801418439720,0.8657142857142860,0.93188870785469,0.892234462127759,0.8641426720276740,beginner
hard,20480,32,2,64,2496,0.9190556492411470,0.7790368271954670,0.7857142857142860,0.915472680665939,0.7796840421088240,0.7844276793298300,intermediate
expert,20480,32,2,64,2496,0.8713450292397660,0.815597667638484,0.776325903151422,0.8713984984192250,0.8150147116581690,0.777234324936979,advanced
expertplus,20480,32,2,64,2496,0.8495297805642630,0.8094059405940600,0.801007556675063,0.8675143912707280,0.8111855990068280,0.8030426132183500,expert
all_diff,20480,32,2,64,2496,0.8917501192179300,0.8146892655367230,0.7941750487914730,0.9034732372199640,0.8214700326893390,0.8033969271435010,all_diff
easy,20480,32,2,64,3712,0.9306930693069310,0.8865248226950350,0.8680555555555560,0.9318737836127520,0.887212151696537,0.8672112433958120,beginner
hard,20480,32,2,64,3712,0.922976501305483,0.7724268177525970,0.7821924365725230,0.9256683869203090,0.7737300300750770,0.782827758319311,intermediate
expert,20480,32,2,64,3712,0.8638542665388300,0.8141399416909620,0.7758369723435230,0.8687127047710880,0.8127471512437010,0.7762138745778220,advanced
expertplus,20480,32,2,64,3712,0.8430034129692830,0.801980198019802,0.7979539641943730,0.8641310007289390,0.8033767846058350,0.8019055964553930,expert
all_diff,20480,32,2,64,3712,0.886579139314369,0.8112994350282490,0.7936598600599740,0.8974118412379520,0.8197973226504230,0.8041582049665360,all_diff
easy,20480,32,2,64,1088,0.9345955249569710,0.8879432624113480,0.8616655196145910,0.9369664891065700,0.8889463041955550,0.8606311253482700,beginner
hard,20480,32,2,64,1088,0.8879518072289160,0.8064211520302170,0.7856041131105400,0.8992777007724380,0.8079533737978910,0.7838350431003090,intermediate
expert,20480,32,2,64,1088,0.8320479862896320,0.8542274052478130,0.7746632690207500,0.8436264115021020,0.854235536509044,0.7750272464667950,advanced
expertplus,20480,32,2,64,1088,0.8633540372670810,0.7920792079207920,0.7948387096774190,0.8806792483861680,0.7916325263811300,0.797169558338473,expert
all_diff,20480,32,2,64,1088,0.8710229216558330,0.8392655367231640,0.7916100799758560,0.8925020159557320,0.8463626422371840,0.8001164828769030,all_diff
easy,20480,32,2,64,4864,0.896887159533074,0.8695035460992910,0.8615160349854230,0.9044593167722750,0.8711214389033390,0.8603256665985910,beginner
hard,20480,32,2,64,4864,0.918918918918919,0.7743153918791310,0.787288569964121,0.9234261120406540,0.7773711673898450,0.7880409605336670,intermediate
expert,20480,32,2,64,4864,0.8920454545454550,0.8002915451895040,0.7802281368821290,0.8958599204500370,0.8002598103407320,0.7786307249306080,advanced
expertplus,20480,32,2,64,4864,0.8617363344051450,0.7846534653465350,0.8005050505050510,0.8736432072829130,0.7855369335816260,0.8030835284933650,expert
all_diff,20480,32,2,64,4864,0.8938282261545100,0.7963276836158190,0.7959427207637230,0.9047835811793670,0.807244976815754,0.8043505198421320,all_diff
easy,20480,32,2,64,1984,0.91283676703645,0.8794326241134750,0.8622754491017960,0.9139712369833080,0.8803148966210410,0.8601651338698590,beginner
hard,20480,32,2,64,1984,0.902439024390244,0.785646836638338,0.7879407256004090,0.9019017148425810,0.7865523655597540,0.7870345114904810,intermediate
expert,20480,32,2,64,1984,0.8637837837837840,0.8134110787172010,0.7843866171003720,0.8630545816253280,0.8122600690344160,0.7837964199571420,advanced
expertplus,20480,32,2,64,1984,0.8555133079847910,0.7772277227722770,0.7944162436548220,0.8729416167664670,0.7754438237119800,0.7950892857142860,expert
all_diff,20480,32,2,64,1984,0.87943848059455,0.8084745762711870,0.8008317243427890,0.8853172839302440,0.8185736102924790,0.8089041530155820,all_diff
easy,20480,32,2,64,960,0.9246119733924610,0.8765957446808510,0.8716461203770850,0.929210545052222,0.8782995612749410,0.8698567415263060,beginner
hard,20480,32,2,64,960,0.9322314049586780,0.7875354107648730,0.787467362924282,0.931858704445424,0.7889627495384140,0.7856824905803810,intermediate
expert,20480,32,2,64,960,0.8790322580645160,0.8075801749271140,0.7826412270856720,0.8794341911920550,0.8076350574722050,0.7808386898367730,advanced
expertplus,20480,32,2,64,960,0.8560606060606060,0.7698019801980200,0.7911802853437090,0.8776243980738360,0.7733457479826200,0.7937496558938500,expert
all_diff,20480,32,2,64,960,0.9003656307129800,0.8087570621468930,0.7974739315611690,0.9112588500951460,0.8178260558892460,0.8067365749837820,all_diff
easy,20480,32,2,64,4800,0.9033280507131540,0.8666666666666670,0.8657373440939110,0.90817511868609,0.8666126310537390,0.8633121059904210,beginner
hard,20480,32,2,64,4800,0.8996235884567130,0.7724268177525970,0.7913087417887820,0.9087648361734370,0.7728439450440090,0.7905590517754880,intermediate
expert,20480,32,2,64,4800,0.845943482224248,0.8002915451895040,0.7783661119515890,0.8552254193877110,0.7995271861244170,0.7788657889831320,advanced
expertplus,20480,32,2,64,4800,0.8623853211009180,0.7673267326732670,0.7898089171974520,0.8677151594582790,0.7671260086902550,0.7930387633895430,expert
